Establishment ID,Name,Address,Zip Code,Owner,License Number,License Type,Most Recent License Date,Establishment Type,Status,Restaurant Complexity Level,Review Frequency in Days,Location
4938,UFO Factory,2110 Trumbull St,48207,,081268,Fixed Establishment,04/19/2018,Food Service Establishment,Plan Review,Medium,365,"location
(42.33217, -83.06698)"
5009,Uncle Big John's Fresh Fish Mkt.,15834 W Seven Mile Rd,48235,M. Mohammed/B. Green,202806,Fixed Establishment,05/05/2017,Food Service Establishment,Permanently Closed,,180,"location
(42.43061, -83.20351)"
1098,Union Street Detroit,4145 Woodward Ave,48201,Ginger Zauner-Barris,035170,Fixed Establishment,05/18/2018,Food Service Establishment,Open,High,180,"location
(42.35105, -83.06041)"
1911,United Grill Coney Island of Detroit,18801 Conant St,48234,Kined Biba,073234,Fixed Establishment,04/28/2017,Food Service Establishment,Open,High,180,"location
(42.43073, -83.07253)"
1506,United Sisters of Charity,16339 Rosa Parks Blvd,48203,United Sisters of Charity,035721,Fixed Establishment,07/02/2018,Food Service Establishment,Open,,365,"location
(42.4117, -83.11879)"
3813,Unity Baptist Church,7500 Tireman Ave,48204,Unity Baptist Church,202810,Fixed Establishment,06/18/2018,Food Service Establishment,Open,,365,"location
(42.35221, -83.14438)"
4784,Universal Academy,4833 Ogden St,4821,Universal Academy,202877,Fixed Establishment,04/28/2017,Non-Public School,Open,,210,"location
(42.32814, -83.1456)"
684,Universal Coney Island,14505 E Warren Ave,48215,Vera Veseli,056292,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,180,"location
(42.39612, -82.95769)"
2078,Universal Coney Island,15951 Grand River Ave,48227,Pjeter Berisha,052222,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.39449, -83.20358)"
1714,Universal Coney Island,14729 Harper Ave,48224,Qun Marjakaj,036085,Fixed Establishment,04/21/2017,Food Service Establishment,Open,Medium,365,"location
(42.40592, -82.96115)"
2473,Universal Coney Island,6260 W Fort St,48209,Kol Dushi,073207,Fixed Establishment,05/01/2015,Food Service Establishment,,,180,"location
(42.30688, -83.10302)"
1640,University of Detroit Dental School,2700 Martin L King Jr. Blvd,48208,metz culinary management,221011,Fixed Establishment,08/03/2018,Food Service Establishment,Open,,180,"location
(42.33745, -83.0866)"
4093,University Prep Academy Elementary,957 Holden St,48202,University Preparatory Academy,067007,Fixed Establishment,04/30/2018,Non-Public School,,,210,"location
(42.36167, -83.07709)"
4092,University Prep Academy High School,600 Antoinette,48202,Lori Koenig ,067006,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.3626, -83.07361)"
4091,University Prep Academy Middle School,5310 St Antoine,48202,University Preparatory Academy,069408,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.36242, -83.05806)"
3793,University Preparatory Academy Elem,435 Amsterdam,48202,University Preparatory Academy,067005,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.3655, -83.0732)"
3909,University Prep Math/Science 90/90,5100 John R,48202,Thompson Education Foundation,064801,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.35906, -83.06217)"
4614,University Prep Science & Math Elem,2251 Antietam,48207,Detroit 90/90 ,078839,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,210,"location
(42.34828, -83.031)"
4100,University Prep Science & Math High ,2664 Franklin St,48226,Lori Koening,068428,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.33688, -83.02058)"
4125,University Yes Academy,14669 Curtis,48235,New Urban Learning,068100,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.42259, -83.19166)"
1023,U Of D Coney Island #1,16126 Livernois Ave,48221,Deda Djokaj,035077,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,180,"location
(42.41037, -83.14023)"
880,U of Detroit Mercy- Calihan Hall,4001 W McNichols Rd,48221,University of Detroit Mercy,056875,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,365,"location
(42.41295, -83.13708)"
4143,U of Detroit Mercy-Library Cafe,4001 W McNichols Rd,48221,Mark Corone,22064,Fixed Establishment,04/27/2018,Food Service Establishment,Open,Medium,365,"location
(42.41295, -83.13708)"
1577,U of Detroit Mercy-Student Cafe/Poblanos,4001 W McNichols Rd,48221,Metz Culinary Management,22065,Fixed Establishment,04/27/2018,Food Service Establishment,Open,High,180,"location
(42.41295, -83.13708)"
4413,U of Detroit Mercy-Subway,4001 W McNichols Rd,48221,J Mark Carone,22063,Fixed Establishment,04/27/2018,Food Service Establishment,New License ,Medium,365,"location
(42.41295, -83.13708)"
4438,U of Detroit Mercy-Tommy's Smoothies,4001 W McNichols Rd,48221,University of Detroit Mercy,200046,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.41295, -83.13708)"
1584,U Of D Jesuit High School,8400 S Cambridge St,48221,U Of D Jesuit High School,035843,Fixed Establishment,05/14/2018,Non-Public School,Open,Medium,210,"location
(42.43284, -83.15417)"
747,U Of D-Law School Metz Culinary Mgt,651 E Jefferson Ave,48226,Mark Carone,221915,Fixed Establishment,04/27/2018,Food Service Establishment,Open,,365,"location
(42.33227, -83.03767)"
1556,Uptown Bar B Que,15700 Livernois Ave,48238,Nathaniel Fanning,035794,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,180,"location
(42.40666, -83.14004)"
4518,Urban Bean Company,200 Grand River,48226,New UBC LLC,075044,Fixed Establishment,08/15/2018,Food Service Establishment,Open,Medium,365,"location
(42.31608, -83.08358)"
4929,Urban Elixirs Juice Bar,19335 W McNichols Rd,48219,Heidi Norfleet,079477,Fixed Establishment,05/07/2018,Food Service Establishment,Plan Review,Medium,365,"location
(42.41503, -83.23283)"
3864,"Urban Grounds, LLC",2934 Russell St,48207,Richard Ban,064081,Fixed Establishment,04/26/2018,LHD - Mobile Food Establishmen,Open,Medium,395,"location
(42.34913, -83.04186)"
4756,Urban Soul Restaurant,1535 E Lafayette Ave,48207,Joseph Thompson,077569,Fixed Establishment,04/30/2018,Food Service Establishment,Plan Review,High,180,"location
(42.33752, -83.03363)"
4810,U.S.A Ice Cream,4069 Dodge St,48211,Saad Ahmed Almasmari,038420,Mobile Food Establishment,05/28/2015,LHD - Mobile Food Establishmen,Open,,395,"location
(42.39401, -83.04102)"
2656,Valley Foods,1980 Bagley,48216,"Valley Services, Inc.",047837,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.3276, -83.07113)"
51622665,Van Dyke Coney Island,9235 Van Dyke Ave,48213,Calvin Tillman/Khloud Baayoun,229255,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.39728, -83.02324)"
51622630,Veggininies Paradise Cafe,15439 Mack Ave,48224,Brandy L. Folson,220232,Fixed Establishment,05/01/2018,Food Service Establishment,Open,,365,"location
(42.38852, -82.9421)"
734,Verdell's Lounge,14826 Plymouth Rd,48227,Willie Verdell,034710,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.37296, -83.19056)"
5243,Vergotes Poultry & Fish Inc.,16523 Harper,48224,,013904,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.41298, -82.94216)"
51622786,Verified Vegan,2934 Russell,48207,Skye Corp./Charlene S. Staff,229301,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.34913, -83.04186)"
1255,Vernon Chapel Church,18500 Norwood,48234,Detroit Area Agency on Aging ,073170,Fixed Establishment,04/28/2017,Food Service Establishment,Open,,365,"location
(42.42871, -83.06608)"
849,Vernor Elementary,13726 Pembroke,48235,Detroit Board of Education,034880,Fixed Establishment,04/30/2018,Public School,Open,,210,"location
(42.43832, -83.18232)"
5132,Vertical Detroit,1538 Centre St,48226,James J. Lufty,082648,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.33638, -83.04729)"
629,V.F.W. Post #2233 James Europe,18651 Mound Rd,48234,James Europe V.F.W. Post #2233,061149,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.43075, -83.04398)"
3404,Vicente's Cuban Cuisine,1250 Library St,48226,Vicent Vazquez,056873,Fixed Establishment,04/23/2018,Food Service Establishment,Open,,180,"location
(42.33457, -83.0469)"
2735,Vickie's Bar & Grill,19205 Schoolcraft Rd,48223,Vojka Sarcevich,045134,Fixed Establishment,06/09/2017,Food Service Establishment,Open,High,365,"location
(42.38636, -83.22976)"
526,Vicki's Bar-B-Que,3845 W Warren Ave,48208,"Vicki's Foods, Inc.",034360,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.34461, -83.10498)"
51622651,Views Bar and Grill,24200 Grand River,48219,Darius Statum,221923,Fixed Establishment,04/30/2018,Food Service Establishment,,,180,"location
(42.42534, -83.27862)"
1353,Vince's Italian Rest & Pizzeria,1341 Springwells Ave,48209,Lidia Imporota,035490,Fixed Establishment,04/28/2017,Food Service Establishment,Open,,180,"location
(42.30488, -83.1228)"
3787,V I P Koney Island,14300 Gratiot Ave,48205,Xhevalin Marku,063692,Fixed Establishment,05/26/2017,Food Service Establishment,Open,Medium,365,"location
(42.43517, -82.97755)"
501,Vivio's Market Center Club,2460 Market St,48207,VIVIO SHIRLEY M,034319,Fixed Establishment,04/27/2018,Food Service Establishment,Open,High,180,"location
(42.34609, -83.03874)"
1455,V. L. Bar,4654 Vernor St W,48209,ANCA TALEVSKA,035637,Fixed Establishment,04/17/2015,Food Service Establishment,Open,,365,
3760,Volt,400 Renaissance Center,48234,Riverfront Holdings,079091,Fixed Establishment,05/03/2018,Food Service Establishment,Open,,180,"location
(42.32903, -83.03977)"
2654,Voyager Academy,4321 N Military,4821,"Leona Group, LLC",229355,Fixed Establishment,,Non-Public School,Open,,180,"location
(42.33265, -83.12039)"
4443,Voyager Consortium,4366 Military,4821,,229354,Fixed Establishment,,Public School,,,180,"location
(42.3329, -83.11967)"
5245,Wahlburgers,569 Monroe St,48226,ACW DETROIT LLC,203364,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.33561, -83.04152)"
1933,Warrendale Academy,19400 Sawyer,48228,National Heritage Academies,038005,Fixed Establishment,07/10/2018,Non-Public School,Open,,210,"location
(42.34692, -83.2307)"
5250,Warren Fresh Fish,14900 E Warren,48224,Ahmed Pady,202847,Fixed Establishment,05/08/2018,Food Service Establishment,Open,High,180,"location
(42.39687, -82.95379)"
3707,Wasabi,15 E Kirby St,48207,Park Shelton Association ,061070,Fixed Establishment,04/27/2018,Food Service Establishment,Open,High,180,"location
(42.36049, -83.06606)"
4571,W.A.Y. Academy,8701 WVernor Rd,48209,Way Program,229304,Fixed Establishment,,Non-Public School,Plan Review,Low,180,
4816,WAY Academy West Campus,19321 Chicago W,48228,WAY Academy,078731,Fixed Establishment,,Public School,Open,,210,"location
(42.36428, -83.23077)"
843,Wayne Elementary,10633 Courville,48224,Detroit Board of Education,034874,Fixed Establishment,04/29/2016,Public School,Open,Medium,210,"location
(42.41569, -82.95634)"
3905,WBC Coffee Bar,1114 Washington Boulevard,48226,"Cadillac Hotel Holdings, LLC",065474,Fixed Establishment,05/17/2017,Food Service Establishment,Permanently Closed,,365,"location
(42.33243, -83.05047)"
1868,WE Care Senior Meal Program,8720 Puritan ,48238,WE Care Senior Meal Program,046702,Fixed Establishment,04/26/2016,Food Service Establishment,Permanently Closed,,365,"location
(42.41, -83.15727)"
1800,Wendy's,6601 E Jefferson Ave,48207,Douglas Corp. of Michigan,221958,Fixed Establishment,01/05/2018,Food Service Establishment,Open,Medium,365,"location
(42.34575, -83.00613)"
1709,Wendy's ,9768 Grand River Ave,48204,Douglas Corp. of Michigan,221962,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.36881, -83.13826)"
2766,Wendy's ,4749 Conner St,48215,Douglas Corporation,221959,Fixed Establishment,05/02/2018,Food Service Establishment,Open,,365,"location
(42.3878, -82.97209)"
1801,Wendy's ,18430 Ford Rd,48228,Douglas Corp of Michigan,229348,Fixed Establishment,06/06/2018,Food Service Establishment,Open,Medium,365,"location
(42.32943, -83.2197)"
2327,Wendy's ,7850 Gratiot Ave,48213,Douglas Corp. Of Michigan,221956,Fixed Establishment,05/02/2018,Food Service Establishment,Open,Medium,365,"location
(42.37817, -83.01444)"
2016,Wendy's ,14001 Livernois Ave,48238,Douglas Corp. of Michigan,221963,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.39146, -83.13972)"
1816,Wendy's-Harper Hospital #797,3990 John R St,48201,The Starboard Group Corp.,081577,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.35067, -83.05697)"
1215,Wendy's Old Fashioned Hamburgers,12550 Gratiot Ave,48205,Tayven Food Corp.,200081,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.41764, -82.98908)"
1797,Wendy's Old Fashioned Hamburgers,17010 Harper Ave,48226,WMlimited partnership LLC,230543,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.41593, -82.93746)"
3309,Wendy's Old Fashioned Hamburgers,19100 Kelly Rd,48224,"Wendetroit Enterprises, LLC",218260,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.41964, -82.96443)"
1798,Wendy's Old Fashioned Hamburgers #0820,6333 W Eight Mile Rd,48221,Tayven Food Corp.,078831,Fixed Establishment,06/22/2018,Food Service Establishment,Open,Medium,365,"location
(42.44576, -83.14287)"
2296,Wendy's Old Fashioned Hamburgers #2259,17420 Grand River Ave,48227,Tayven Food Corp/Steven Taylor,057485,Fixed Establishment,04/30/2015,Food Service Establishment,Open,Medium,365,"location
(42.39912, -83.21422)"
2664,Wendy's Old Fashioned Hamburgers #8633,14401 W Seven Mile Rd,48235,Steve Taylor,046684,Fixed Establishment,06/22/2018,Food Service Establishment,Open,Medium,365,"location
(42.43056, -83.18831)"
620,Wendy's Restaurant #4,22222 Grand River Ave,48219,Tayven Food Corp.,034521,Fixed Establishment,04/30/2015,Food Service Establishment,Open,Medium,365,"location
(42.41764, -83.26034)"
822,Western Senior High School,1500 Scotten Ave,48209,Detroit Board of Education,034853,Fixed Establishment,05/15/2015,Public School,Open,,210,"location
(42.31892, -83.0914)"
3140,West Fort Street Bar & Grill,7642 Fort St W,48209,Kenneth Allen,051241,Fixed Establishment,04/13/2016,Food Service Establishment,Open,Medium,365,"location
(42.30172, -83.11604)"
51622572,Westin Book Cadillac Hotel Starbucks,1114 Washington Blvd,48226,John Ferchill - Owner Rep.,221009,Fixed Establishment,,Food Service Establishment,Plan Review,Low,365,"location
(42.33243, -83.05047)"
686,West Indian Amerian Assn,2015 E Seven Mile Rd,48234,West Indian American Assn,062424,Fixed Establishment,04/20/2016,Food Service Establishment,Open,Medium,365,"location
(42.43318, -83.08129)"
1703,Westminster Church of Detroit,17567 Hubbell St,48235,Westminster Church of Detroit,036070,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.42091, -83.19066)"
451,Weston Preparatory Academy,22930 Chippewa,48219,Weston Technical Academy,034235,Fixed Establishment,04/30/2018,Non-Public School,Open,,210,"location
(42.43911, -83.27005)"
2060,Westside Academy Alternative Education,4701 McKinley St,48208,Detroit Board of Education,072452,Fixed Establishment,05/15/2017,Public School,Open,,210,"location
(42.34221, -83.10332)"
3921,Westside Christian Academy,9540 Bramell St,48239,"Daryl Ounanian, Pstr., Adm. Pr",073937,Fixed Establishment,05/15/2017,Non-Public School,Plan Review,,210,"location
(42.36465, -83.26298)"
4356,We Will Cook For You,20504 Livernois Ave,48221,Lindsay W. Huddleston,202804,Fixed Establishment,05/05/2017,Food Service Establishment,Permanently Closed,,385,"location
(42.44527, -83.1416)"
5110,Which Wich? Superior Sandwiches,645 Griswold St Ste. 1300,48226,Galt Group LLC,081588,Fixed Establishment,08/22/2018,Food Service Establishment,Open,Medium,365,"location
(42.33028, -83.04756)"
917,White Academy ,5161 Charles St,48207,Board of Education,034951,Fixed Establishment,05/15/2015,Public School,Open,,210,"location
(42.41177, -83.05003)"
1794,White Castle #18,6301 W Warren Ave,4821,"White Castle System, Inc.",035059,Fixed Establishment,05/24/2018,Food Service Establishment,Open,,365,"location
(42.34435, -83.13118)"
2154,White Castle #19,1930-50  Michigan Ave,48216,"White Castle System, Inc.",040566,Fixed Establishment,05/04/2018,Food Service Establishment,Open,,365,"location
(42.22765, -83.19514)"
2130,White Castle #38,20409 James Couzens,48235,"White Castle System, Inc.",040282,Fixed Establishment,05/04/2018,Food Service Establishment,Open,,365,"location
(42.44187, -83.20073)"
2155,White Castle #40,8811 Greenfield Rd,48228,"White Castle System, Inc.",040567,Fixed Establishment,05/05/2017,Food Service Establishment,Open,High,180,"location
(42.35846, -83.19746)"
2151,White Castle #43,15365 Wyoming Ave,48238,"White Castle System, Inc.",040563,Fixed Establishment,05/04/2018,Food Service Establishment,Open,,365,"location
(42.40361, -83.16005)"
2153,White Castle #44,6364 Woodward Ave,48202,"White Castle System, Inc.",040565,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.36803, -83.07177)"
380,White Castle #48,10500 Gratiot Ave,48213,"White Castle System, Inc.",034118,Fixed Establishment,05/15/2018,Food Service Establishment,Open,,365,"location
(42.40039, -83.00037)"
453,White Castle #51,2735 W Davison Ave,48238,"White Castle System, Inc.",034237,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.39248, -83.1233)"
2413,White Castle #58,17739 Grand River Ave,48227,"White Castle System, Inc.",043552,Fixed Establishment,05/16/2018,Food Service Establishment,Open,,365,"location
(42.39992, -83.21705)"
2162,White Castle #59,16737 Harper Ave ,48224,"White Castle System, Inc.",041394,Fixed Establishment,05/05/2017,Food Service Establishment,Open,Medium,365,"location
(42.41464, -82.93991)"
